Name,Comment,Time,Likes,Reply Count
dodolan beras,"Kalo pengen sejahtera itu sarat nya cuman 2 mas,. Kerja dan berhemat,.
 Kalo km kerja dapat gaji dan bisa berhemat dlm pengeluaran saya yakin km akan sejahtera,. Tp kalo km kerja sampe malam pun kalo pengeluaran km gak terkendali sampe tua pun km gak akan sejahtera krn hidup mu akan merasa kurang terus,.
 Itu cara saya dulu yg saya alamin wkt saya masih kerja ikut orang,.
 Bahkan sampe sekarang pun saya selalu hemat dlm pengeluaran,. Kalo gak butuh ya gak akan saya beli kalo fungsi nya cuman buat gaya""an saja,.
 Contoh seperti HP saya gak pernah beli HP yg harga nya di atas 3 jt,.
 Mobil saya gak pernah beli baru,. Saya selalu beli mobil bekas yg usia nya 1 thn pake,.
 Itu akan menghemat anggaran dari pada beli baru tp mahal,.
 Jgn lupa kalo km muslim sholat dan berdo'a agar hidup mu di beri KETENANGAN HATI,. Dgn hati tenang km akan merasakan arti hidup,.",2021-11-29T11:19:16Z,2,
David k.2,"Paham apa ga paham , kebutuhan naik gaji ga naik, dpt kerja borongan , lanjut kan keren",2021-11-29T08:39:35Z,0,0
Aulia Rachman,"Hasil kardus di gembok …
 Cacat trus 🙈🙈",2021-11-29T08:33:03Z,1,0
PRAYOGO CHANNEL,Hasil kardus yang di gembok jdnya uu cacat 😂😂😂😂,2021-11-29T08:21:26Z,1,0
Video Belajar Bahasa Inggris,"Suatu hari ada operasi kendaraan bermotor yang dilakukan oleh polisi.
 Polisi: Selamat siang, bisa tunjukan SIM Anda?
 Cewek: Waduh hilang Pak
 Polisi: Hah, hilang ke mana?
 Cewek: ""Ndak tau, Pak. Sekarang suka ngilang-ngilang gak ada kabar. Mungkin udah bosan. Hiks hiks""",2021-11-29T08:06:17Z,0,0
GUN,"Sebetulnya ga perlu dari luar cukup dari dalam aja
 Jualnya baru keluar",2021-11-29T07:56:16Z,1,1
Hidup seperti Yui Hirasawa,"Tetep aja bakal susah lah, BUMN aja banyak yang kopong apalagi perusahan dalam negri dah di susahin sama buruh, di susahin pejabat, banyak pungli, sekalinya bangun sesuatu nyelesain surat izin lama sekali, makannya banyak pengusaha di Indonesia lebih milih jadi trader di bading bangun pabrik atau aset berupa lapangan kerja.",2021-11-29T14:02:55Z,0,
Hari Siregar,Semoga sukses pak,2021-11-29T07:56:02Z,0,0
BayuThuBay*BSS*?,Mantap Pak Joko Widodo 😊,2021-11-29T07:25:39Z,2,0
Narso 11,"Ruwet, ruwet ruwet",2021-11-29T07:07:45Z,0,0
putra,"Ngelawak Mulu ga ada abisnya,",2021-11-29T07:05:55Z,0,0
ANGGREK PANTURA,Investor says .... KABUUUURRRR,2021-11-29T06:56:51Z,0,0
Tatang Tazri,"Hahahahaha, prettt",2021-11-29T06:52:37Z,1,0
bob sulivan,"suruh debat aja, eh jgn deh takutnya planga plongo doang.",2021-11-29T06:44:33Z,2,0
Aziz Muslim,Luuuucuuuu,2021-11-29T06:42:10Z,0,0
gayorever007 chanel Ariga,Saya setuju dengan lagu iwanpal tanya kn pada rumput yng bergoyang. Kapan rumput mau bicara... Maka di situlah keadilan baru terlihat.,2021-11-29T06:03:22Z,1,2
Jibul Wajibul,😁😁 ebbiet G ade x om bkn bang iwan fals,2021-11-29T14:56:11Z,0,
hikmah channel,Ebiet G.ade om Bukan Iwan pals😂,2021-11-29T09:13:49Z,0,
Zulfa zahra Zahra,"Bangkrot bangkrot bangkrot, bangsa yg ku cintai ini",2021-11-29T05:59:12Z,2,1
Sukri Bambang,👍❤️,2021-11-29T05:45:10Z,2,0
Pakde War,Majulah negeriku makmur sejahtera bangsaku besar pahala Pemimpinku. Selamanya diberkahi Allah diberikan kesehatan bersama kel.,2021-11-29T05:43:54Z,7,0
RI5 one 2,"Yg komen pada pinter², sampe² pake aku fake semua🤣🤣🤣🤣, kyk otaknya isinya fake semua",2021-11-29T05:43:29Z,1,0
Manis Ngga,Cari. Kerja susah udah ga usah demo2 bikin gaduh,2021-11-29T05:41:39Z,3,0
Rom Tanj,Siap pak lurah,2021-11-29T05:41:10Z,1,0
Benjamin fikry,Gak nanya dan gak peduli,2021-11-29T05:39:23Z,1,0
Muhamad Jafar Sidik,"Masih tetap berlaku? What? Wkwkwk baca seluruh Amar Putusan MK pak, jangan cuma pilih pilih poin nya aja..",2021-11-29T05:27:28Z,7,2
Muhamad Jafar Sidik,@Koko Gitaria lu ngapa tong?,2021-11-29T07:42:48Z,1,
Koko Gitaria,Cari kerja susah gak usah asal jeplak,2021-11-29T07:31:29Z,0,
Asian Sian,"BUMN SUDAH DIJUAL, APANYA YANG AMAN......KATANYA LULUSAN UGM, TAPI BELEPOTAN URUS INDONESIA......MALU PADA DIRI SENDIRI......KALAU TAK MAMPU MUNDUR",2021-11-29T05:26:42Z,1,2
Zul Zul,😂😂 Uda cair ya drunn Dr mui 10 M lumayan bisa bl kondom,2021-11-29T08:36:20Z,0,
buser,Anda MUI?,2021-11-29T05:29:57Z,0,
Muchaamad Ari Wibowo Ari,Halahhhh ora nguruss,2021-11-29T05:26:02Z,1,0
CEBONG 57,MAJU TERUS BAPAK PRESIDENSIAL G20 🇮🇩,2021-11-29T05:26:01Z,7,0
Mr Bagusingarso,Seng komen pinter kabeh,2021-11-29T05:22:34Z,0,0
Budi Hartoyo,Mundur ajalah pak gak cocok bapak mimpin negeri ini.,2021-11-29T05:20:16Z,3,2
buser,Anda MUI?,2021-11-29T05:31:24Z,0,
CHANELE WONG GOPALA GUYS,"Pilihan kamu siapa pemimpinnya, apakah pilihan kamu itu akan bisa mengendalikan negara ini dengan stabil..",2021-11-29T05:26:15Z,2,
Marhaen,Negara menjamin kepentingan oligarki tetap diakomodir.,2021-11-29T05:10:53Z,10,3
AJ,Textbook,2021-11-29T12:25:13Z,1,
Marhaen,@Yogik Wardoyo orang dusun ky elo tau apa,2021-11-29T11:33:59Z,0,
Yogik Wardoyo,Ngomong opo sok keminter..,2021-11-29T10:33:14Z,0,
Ahmed Lag,"Keduanya tidak aman
 Pekerja kehilangan pekerjaan, investor kabur
 Birokrasi sulit tetap berjalan 🏳🤫",2021-11-29T05:10:36Z,0,0
frans Adiwidjaja,"Bisakah kita heningkan pikiran kita sejenak. Pantaskah negara masih memberlakukan UU yang ternyata CACAT FORMIL ( BERTENTANGAN DENGAN UUD 45), sehingga Materi UU cacat tersebut tidak bisa di UJI kebenarannya di MK. Misalnya nanti jika jadi CACAT permanent kan
 bisa tambah AMBURADUL negara yang kita cintai ini. ( Kecuali ada skenario lain karena gemuk sekali mayoritas nya di DPR ) semuanya bisa diatur seperti waktu pembuatan UU yang CACAT ini dng adegan yang agak berbeda sedikit tapi tak mengubah materi semula. Masya Allah.",2021-11-29T05:08:49Z,9,1
Budy Ardy,😭😭😭,2021-12-01T02:44:07Z,1,
Nadzir han12,"Slama RI ini dipimpin petugas, slama itupula RI ini akan alamai kemunduran..",2021-11-29T05:07:25Z,0,6
putra,Setuju ekonomi mundr,2021-11-29T07:06:51Z,0,
Singgih putra,"Coba bapak kamu aja Yang mimpin negara ini..
 Bisa ngak...?",2021-11-29T05:44:09Z,1,
Kaya raya Jaya,Cyber MUI DKI... 😀😂😂,2021-11-29T05:33:04Z,1,
buser,Anda MUI?,2021-11-29T05:30:33Z,0,
CHANELE WONG GOPALA GUYS,Trus ri mau di pimpin sama siapa..,2021-11-29T05:23:58Z,1,
gausah ngegas,"buruh yg demo coba dengarkan , diluar sana masih banyak rakyat indonesia butuh makan , mereka pengangguran butuh kerja , sesakit sakitnya kalian , lebih sakit pengangguran diluar sana yg butuh kerja , masuknya investor indonesia itu sudah strategi yg sangat tepat untuk mengurangi pengangguran di indonesia , dissaat kalian menderita ada yg lebih menderita",2021-11-29T05:07:22Z,24,16
Budy Ardy,"emang yakin dgn uu ini bisa mengentaskan pengangguran di indonesia? yg ada tenaga kerja asing yg di pekerjakan, malah warga kita sendri tetap jd pengangguran..",2021-12-01T02:55:54Z,0,
Radit Zaki,"@Yanti Noyod bahkan dgn UU Cipta kerja ini diterbitkan, rakyat akan seperti budak, seperti kontrak seumur hidup, outsourcing bebas, mudah di PHK, praktek magang, UMSK hilang, perhitungan kenaikan upah ditekan dibaawah inflasi.. Siapa yg diuntungkan kalo bgitu?",2021-11-30T06:55:55Z,0,
Radit Zaki,@Ryy Gaming emang ente bisa mengukur berapa kualitas SDM kita dan negara ² tetangga?????,2021-11-30T06:50:52Z,0,
Radit Zaki,"@Yanti Noyod Ga ada hubungannya demo dengan banyaknya pengangguran mba.. Labour cost Indonesia ini kecil, upah rata² di Indonesia masih lebih kecil daripada Vietnam, Thailand apalagi Malaysia.. Rakyat sering dibohongi oleh pemerintah, investor ga mau masuk lah, upah terlalu tinggi lah,, itu semua bullshit.. Kita cuma dibohongi karena yg menikmati ekonomi di Indonesia ini adalah orang² konglomerat dan pejabat rakus..
 Rakyat harus kritis dan cerdas",2021-11-30T06:49:14Z,0,
Synth Solitude,"@Ryy Gaming mkanya bodoh jgn dibawa"" atau ditularkan ke orang lain!.. gasalah mindset org"", ky bgini ya akan mnjdi budak trs kl g jd budak jd org yg mudah dimanfaatkan.. gasalah SDM kita jauh lbh menyedihkan dibndingkn negara lain",2021-11-30T06:11:11Z,0,
Ryy Gaming,Profesional..? Apakah dirimu merasa sudah se-profesional itu..?? SDM kita aja kalah jauh kualitasnya dari negara negara tetanngga..!!,2021-11-30T05:56:25Z,0,
Synth Solitude,"@Ryy Gaming nah itulah salah satu contohny.. rakyat kita ini brbeda dngn rakyat luar negri sana.. ingat mas ya, ketika bekerja itu jgn memakai asas bersyukur/apalah itu yg menurut sy trlalu tdk bgtu peduli trhadap diriny sndri, pakailah asas profesional.. itulah yg sy benci dr rakyat kita, anda bkerja menandatangani sbuah adendum PKB yg artiny anda sdh trikat scara profesional, anda dikontrak dngn resmi.. cb bayangkan anda bkerja di indomaret/toko retail itu make sense lah fasilitas yg diberikan serta tenaga yg digunakan jauh lbh baik dibanding dngn mreka yg bkerja di pabrik"" manufaktur itu bhkn jika ingin mndptkn upah yg lyak sj mreka hrs sakit""an dlu overtime hingg bbrp jam.. jd dr situ makany sy bilng hrus ada praturan khusus mengesampingkan peraturan umum yaitu tntng pengaturan perupahan tenaga kerja sesuai dngn nilai aset perusahaan. Ada lho kasus smpai skrng bekerja 10 jam di perusahaan otomotif trnama yg jobdesk ny berat"" upahny sj hny mndptkn 5 itupun sdh lembur mati""an. Jd jika dibilng mslh brsykur ya brsyukur, gunakan cr brsyukurmu itu utk brsedekah atw bgaimana, namun jgn dibawa k tmpt yg berhubungan dngn pekerjaan, jika budaya itu diterus""kan yg ada manajemen perusahaan slalu mengelabui anda dngn kt"" itu. Kl mengeluh ya mengeluh"" scara profesional yg berkaitan dngn profesionalitas.. jgn memakai perasaan",2021-11-30T05:26:54Z,0,
Ryy Gaming,"@Synth Solitude mas/mba bersyukurlah masih bisa kerja.. klo perusahaan"" mengabulkan permohonan"" semua yg buruh inginkan gimana ga bangkrut itu perusahaan.. dan saya yg kerja di Indomaret aja masih bersyukur mas/mba.. kerja jam nya ga nentu bisa sampe 13 jam 14 jam pul pernah.. dan seminggu cuma sekali liburnya..",2021-11-30T01:07:18Z,0,
Synth Solitude,"Msalahny banyak kontradiksi didalam RUU Ciptaker ini, terutama dalam sistem perupahan SDM ""buruh""... Didlm revisi kitab itu ada beberapa substansi yg msh merugikan mereka, jd yg dirampingkan bkn hny birokrasiny sj ttp pemerintah mencoba mnghilangkan hak"" kesejahteraan (KHL) para tenaga kerja. Anda tau tidak dilapangan itu seperti apa?? Rasanya mreka bkerja 8 jam dngn tenaga fisik yg bgtu besar nmun hak mereka ad yg trpotong??... Hrusny ad lex specialis disitu tntng pengaturan perupahan tenaga kerja berdsarkan nilai aset serta nilai perusahaan itu sndri, jgn disama ratakan smua entitas membabi buta warga pribumi mnjdi budak. Rakyat sndri kok dijajah",2021-11-29T15:05:05Z,2,
PANORAMA KOTA KARAWANG Alumni Texmaco Karawang,"Cie, ciee, jadi dong blokir Jalan tol nya 👏👏",2021-11-29T14:57:46Z,0,
Muh Sodikin,S7,2021-11-29T13:45:11Z,0,
Ikhsan Al rosyid,SAYA FULL SETUJU BANGET,2021-11-29T12:16:11Z,1,
Renaldi Cahya.K,"@pudovkin Ilya blok, orang egois gak mikirin orang disekitarnya mikirin perut sendiri.",2021-11-29T10:13:32Z,0,
pudovkin Ilya,Jilat terus.,2021-11-29T09:19:45Z,0,
Yanti Noyod,"Saya juga udah lama cari pekerjaan dan sampe sekarang masih susah, saya merasa sedih karena mereka yg demo tidak memikirkan banyaknya pengangguran dan mengalami kelaparan.. Harusnya mereka bersyukur masih punya pkerjaan",2021-11-29T05:21:38Z,7,
Budi Hartoyo,Ya trus nanti menyalahkan pemerintahan sebelumnya kalo ketahuan salahnya.,2021-11-29T05:19:41Z,4,
Nadzir han12,"Bukti nyata,kalo indonesia akan punya sejarah kelam selama merdeka, ternyata pernah dipimpin oleh pemimpin yg k0..",2021-11-29T05:05:44Z,0,1
buser,Anda MUI?,2021-11-29T05:31:09Z,0,
"JAGAT BALELO,, NGUGAT",🙏butuh proses untuk perbaikan sistem🙏,2021-11-29T05:05:09Z,0,0
Ilyas Dion,Memalukan Negara !! 😀,2021-11-29T05:02:27Z,1,1
Aday Aday ajj,Negara maju aman jlnkan uu cipta kerja aman maju trus 🤣🤣🤣,2021-11-29T05:23:46Z,1,
Channel DriE,"Aman buat investor..
 Menderita buat rakyat...",2021-11-29T04:58:44Z,1,4
Deninurhadi Nurhadi,"cobok jadi pengusaha ,baru demo",2021-11-29T05:38:18Z,2,
Yanti Noyod,Kau bilang menderita buat yg demo gitu ?? Sedangkan yg pengangguran nggak gitu ???,2021-11-29T05:23:18Z,2,
seno wibowo,Makanya jadi investro kek gw,2021-11-29T05:20:39Z,2,
Sultan Maulana,Drun bangun drun tidor mu dah miring,2021-11-29T05:08:15Z,4,
you tube,MK aja kalah sama air force dari pohon beringin😂😂😂,2021-11-29T04:57:57Z,1,1
noob player,ah msa sih,2021-11-29T14:15:56Z,0,
rian ajah,"Alhamdulillah,makin menderita",2021-11-29T04:57:09Z,0,2
Arpan lubis Lubis,Sudah2lh menjadi org mati akal itu!! Tampa investor pn rakyat gak ada kerja! Apa kamu sanggup memberi mereka kerja!,2021-11-29T05:08:25Z,0,
gausah ngegas,"menderita bagi buruh yg udah dapat kerja dan digaji , lebih menderita lagi pengangguran yg mati matian cari kerja , tanpa investor kita bukan apa apa",2021-11-29T05:04:37Z,0,
Benny Silaban,"MK is really WISE...they decide UU CIPTA KERJA is not in line with constitution...but DOES NOT ASK GOVERNMENT to pull out the law...the purpose is TO PROTECT INVESTMENTS AND EMPLOYMENTS.
 That means...business and employments are SAFE AND SECURE. Thank you MK.",2021-11-29T04:54:48Z,3,0
Red Roris,Lawak terus 🤣,2021-11-29T04:54:44Z,1,0
sampit prg,G asik,2021-11-29T04:53:45Z,0,0
hizkia onibala,Keputusan MK saja bisa dilawan...hukum terakhir di negeri ini.....mau dibawah kemana negeri ini jika pemimpin saja masih melawan hukum tertinggi MK.....,2021-11-29T04:53:14Z,2,11
Erik Hardiansyah,"@Moh Makhsun yap betul sangat, maksud kita bilang seperti ini bukan karena kita benci/ anti pemerintah. Tpi kenyataanya seperti itu ko iy bang ? Setiap mengeluarkan pasti selalu bertentangan dgn nilai² pancasila. Kita semua taukan bahwasnya fungsi pancasila itu dasar negara indonesia...",2021-11-29T17:26:36Z,0,
Moh Makhsun,"@CHANELE WONG GOPALA GUYS bro.ku sejak kpn pemerintah mencari solusi yg bisa diterima oleh rakyat, banyak kebijakan yg tidk diterima oleh rakyat tp tetep aja dipake, memang ada kebijakan yg pro rakyat, tp kyknya msih kalah jauh sma yg pro para penguasa deh 😂",2021-11-29T08:23:43Z,0,
Erik Hardiansyah,"@CHANELE WONG GOPALA GUYS KALO PEMERINTAH ITU MENCARI SOLUSI YG BENER² BISA DITERIMA OLEH RAKYAT, LALU KENAPA DI SETIAP KEPUTUSANYA SELALU BERTENTANGAN DENGAN NILAI² PANCASILA ? BUKAN KAH FUNGSI UTAMA SEBAGAI DASAR NEGARA INDONESIA. PANCASILA DALAM POSISINYA SEBAGAI SUMBER SEMUA SUMBER HUKUM, ATAU SEBAGAI SUMBER HUKUM DASAR NASIONAL, BERADA DIATAS KONTITUSI. ARTINYA PANCASILA BERADA DI ATAS UUD 1945",2021-11-29T06:32:45Z,1,
CHANELE WONG GOPALA GUYS,"@Erik Hardiansyah kalo anda tidak bisa memberikan solusi y sudah tidak usah merehmeh kan pemerintah buat cari solusi.. pemerintah itu bukan tidak mau mendengarkan aspirasi rakyat, cuman pemerintah itu mencari solusi yg bener2 bisa di terima oleh rakyat agar bisa seimbang.. jadi seorang pemerintah itu tidak asal mengambil keputusan tanpa ada putusan bersama..",2021-11-29T05:50:36Z,1,
Erik Hardiansyah,@CHANELE WONG GOPALA GUYS LAH EMNG BENER BUKAN TUGAS KITA UNTUK CARI SOLUSI,2021-11-29T05:39:01Z,0,
CHANELE WONG GOPALA GUYS,"@Erik Hardiansyah pemikiran anda cetek jadi mau adu argumen juga malas.. dalam pikiran anda itu cuman kebencian doang, jadi apa pun yg di lakukan pemerintah pasti di mata anda selalu salah.. 😂",2021-11-29T05:29:50Z,1,
Erik Hardiansyah,"@Realme Official KALO KITA KASIH SOLUSI TERUS KERJANYA PEMERINTAH APA DONG, KADANG KITA KASIH SOLUSI AJA G DIDENGER. BUKAN TUGAS KITA UNTUK MENCARI SOLUSI TAPI TUGAS MEREKA, BIAR MEREKA KERJA. WKWKWKWK",2021-11-29T05:12:07Z,1,
hizkia onibala,@Realme Official baca hasil mk secara lengkap....,2021-11-29T05:00:50Z,1,
Realme Official,Anda faham gak maslah nya dan bisa gak ngasi solusinya jangan cuma hanya sekedar comen aja,2021-11-29T04:59:16Z,2,
deddy wijaya,Dapat 1000,2021-11-29T04:58:10Z,0,
Sepi Mendrofa,Makanya jgn gagal fokus 😂😂😂,2021-11-29T04:58:01Z,0,
PRESIDEN KITA,SALAM SEHAT SELALU BAGI RAKYAT INDONESIA,2021-11-29T04:50:29Z,14,2
zainul Hamzah,"7. Menyatakan untuk menangguhkan segala tindakan/kebijakan yang bersifat 
 
 strategis dan berdampak luas, serta tidak dibenarkan pula menerbitkan 
 
 peraturan pelaksana baru yang berkaitan dengan Undang-Undang Nomor 11 
 
 Tahun 2020 tentang Cipta Kerja (Lembaran Negara Republik Indonesia 
 
 Tahun 2020 Nomor 245, Tambahan Lembaran Negara Republik Indonesia 
 
 Nomor 6573);",2021-12-03T09:41:07Z,0,
andi setyanto,ngomong gagap ekspresi tidak meyakinkan hidung semakin memanjang,2021-11-29T15:56:07Z,0,
Alvin Wijaya,"Halo semua, apaakah ada yang tau link atau sumber putusan yang bisa dibaca?",2022-01-18T01:43:30Z,0,0
Marcelino Matahariku,Klu uu cipta kerja msh berlaku slama dua th itu berarti sengaja di ulur 2 waktu nya kaya nya ini kan akal akalan pemerintah aja jd sama aja bhong buruh boleh triak sampe mulut nya berbusa pun pemerintah cuek ibarat nya ajing mengongong kafila berlalu,2021-12-13T18:29:32Z,0,0
Saharuddin udin,"UUD CILAKA DARI AWAL D PAKSAKAN,, HABISKAN UANG AJ,, RAPAT LG,,, UANG LG,, TANGGUNG JAWAB DONG PEMERINTAH,,, SM DPR,,, WOOOIIII MALU SM RAKYAT,,,",2021-12-12T00:30:02Z,0,0
Marketing Tiezna @homecitraindahcity,Menghormati hahahaha negeri Dongeng,2021-12-10T23:44:39Z,0,0
gitta ferindra,"19:45 KATANYA BELUM BACA TAPI KOK BISA BILANG SUDAH JELAS, OUCH",2021-11-30T21:38:16Z,1,0
Habra sitnjak,"Knpa uu ada masa perbaikan ,tp ttp d berlakukan ,itu namanya bukan uu,",2021-11-30T14:59:58Z,0,0
Djunaidi Abbas,Yg diapresiasi atas 5 hakim yg 4 hakim cukup dgn harap maklum saja secara logika klau UU yg inkonstitusional walaupun masih bersyarat diberlakukan 2 thn kemudian seharusnya tdk boleh diberlakukan krna akan berdampak atas aturan turunannya yg sdh dibuat sebelumnya,2021-11-30T05:24:09Z,0,0
Ilham Ilham,Dinas tenaga kerja.saya di buat pkwt.bkn pkwtt.pada hal saya pkwtt.dmna keadilan..,2021-11-29T11:31:05Z,0,0
agus purwanto,uu cipta kerja adalah untuk semua pihak,2021-11-29T09:41:16Z,0,0
Daniel Yulianto,Bapak Anggota DPR memang paling pintar lempar batu sembunyi tangan. Dari awal UU Cipta Kerja ini memang sudah dipaksakan dan dirancang secara sembunyi-sembunyi. Memang betul apa kata Gusdur kalau DPR itu kumpulan anak kecil,2021-11-29T09:17:22Z,0,0
Dion Arlianto,Angel wesss angelll,2021-11-29T06:48:44Z,0,0
Suhardi Wijaya,"Intinya, rezim ini arogan !
 Tdk mendengarkan aspirasi masyarakat.",2021-11-29T06:11:16Z,0,0
tarmizi yusuf,Kok emka seperti orang dungu sih.,2021-11-29T05:55:14Z,0,0
Agustin Dwi Nitasari,"Hanya orang""pendiikan yang mampu menegakkan keadilan. Pejabat"" hanya memikirkan materi untuk keuntungan individu wkw",2021-11-29T01:10:51Z,0,0
Azhari Hari,"Jutaan rakyat yg dulu nya bekrja skrang jd menganggur gara gara undang undang cipta kerja, semua pengusaha phk karyawan nya, memafaatkan undang undanh cipta krja, uu memiskin kan rakyat, baru pemerintahan skarang yg sangat membunuh husus nya kaum buruh,",2021-11-29T01:06:15Z,0,0
Purnomo,ayolah para pakar hukum dan guru besar melakukan tindakan. ini sangat berbahaya sekali undang undang di jadikan lelucon,2021-11-28T10:34:45Z,2,0
Hana novi,Gk ada ketegasan blass ...masa lembaga sekelas MK putusannya abu2 .....,2021-11-27T22:19:12Z,0,0
auliya123,Saya sebagai buruh terima kasih atas putusan MK terhadap UU CIPTAKER.Tapi agak kecewa kenapa kalau putusan inkonsititusional bersyarat masih tetap berlaku.kenapa tidak di putuskan tidak berlaku saja sampai perbaikkan selama 2 tahun itu harus di perbaiki baru berlaku.UU CIPTAKER Ini karena tidak ada pengawasan selama ini ada dampak yg menyengsarakan buruh.ada perusahan yg memanfaatkannya.ada buruh yg sudah karyawan tetap dipindahkan jadi karyawan kontrak atau outsorsing.Contoh saya sendiri sudah 8 tahun 2 bulan karyawan tetap sekarang jadi karyawan kontrak.Terima kasih,2021-11-27T18:23:09Z,0,0
Budianto Lanya,"Konstitusi ditumbur, rusaklah kontitusi, hukum seberat-beratnya pelaku perusak konstitusi",2021-11-27T13:00:28Z,0,0
Kame Kame,"MK sdh dlm genggaman kekuasaan sejak negara ini dikuasai oleh koalisi parpol yg membentuk pmrntahan ini mnjd mayoritas tunggal shg terjadi otoritarianism
 Dpr sdh dikuasai tinggal MK & KPK yg bs mnghambat makanya ke 2 lmbg tsb diamputasi dg revisi uunya shg jd lemah
 
 Dan skrg bs kita lht bgmn kinerja kpk & mk
 Utk kasus uu cilaka omnibus law sj, MK kptusannya ambigu, & klhtan cari aman
 Shg menimbulkan multi tafsir yg akhirnya malah makin ruwet & memicu konflik bknnya penyelesaian
 Blm lg ada ketentuan yg membolehkan pmrntah tak hrs melaksanakan keptsan MK
 
 Inilah rezim otoriter terkorup yg pernah ada
 Pelanggar konstitusi, hukum & ham
 Hrs sgr digugat atas bbg kerusakan & bencana bg bngsa & negara ini akibat ulah mrk",2021-11-27T09:03:16Z,0,0
frans Adiwidjaja,Pecat semua 9 hakim mk pilih Yang Baru untuk menguji UU CIPTAKLERJA. Solusi yang terbaik.,2021-11-27T07:36:49Z,0,0
Rudi Azhar,"Kebnyakan maling rakuss di negeri kitaa,, gimana mau hidup makmur, yang mimpin maling semua",2021-11-27T07:32:24Z,0,0
frans Adiwidjaja,DPR menghormati karena telah diselamatkan mukanya oleh MK.,2021-11-27T07:28:30Z,0,0
Sarif Hidayat,"DPR dan pemerintah adalah kumpulan orang hebat, tpi kerjanya kaya ujian ada remisi, ya?",2021-11-27T07:17:29Z,0,0
Emil Faisal,salam 3 periode..,2021-11-27T06:23:34Z,0,0
Dafa Aditya,"Itu orang dungu,tadi katanya bel baca, tapi bisa omong , itu tandanya orang dungu",2021-11-27T06:08:56Z,0,0
Dafa Aditya,"Itu bang gara 2 UU busuk,bongkar trus , betul tidak semudah ky membalik telapak tangan,itu orang anak kecil,mengaggap gampang, kasihan yg jadi korban UU",2021-11-27T06:06:15Z,0,0
Mender Ngak,"Siapa yg mau d salahkan,,tau sndiri kan...mkanny cari amab😉",2021-11-27T06:04:16Z,0,0
Dafa Aditya,"Pakkkk,KL tidak tahu jangan bicara pak,paling lama 2th ,kata MK,yg jelas sudah banyak korban bro",2021-11-27T05:59:56Z,0,0
Jodi Siregar,"Si Anggota Dewan keceplos, di awal bilang belum baca secara keseluruhan, tapi kemudian bilang semua sudah jelas. Aneh bin ajaib",2021-11-27T03:18:12Z,3,0
@Rummel klinsky @,Panggung sandiwara ni pemerintah.,2021-11-27T02:53:43Z,0,0
Raden Purba,Tidak bisakah DPR kerja lembur demi rakyat,2021-11-27T02:35:26Z,0,0
Yusuf Hamdani,Anggota DPR sekarang kedepanya malas memilih lagi... Bye bye,2021-11-27T01:39:46Z,0,0
Yonas Amb,Nggak usah komentar kalau tdk mau tahu isi UU cipta kerja. Cari tahu keseluruhan bukan ambil baiknya. Pendemo hanya ditakut takuti padahal sebaliknya mempermudah mereka bekerja,2021-11-27T01:19:40Z,0,1
PRAYOGO CHANNEL,Akibat kardus di gembok rakyat jd sengsara,2021-11-27T01:30:26Z,0,
Lutfi Khansa Tsuraya,MK udah jelas nga mampuh untuk menuju ke adilan bagi rakyat yang rindu akan ke Adilan,2021-11-26T23:57:15Z,1,0
bunga lili,"Paling juga nasibnya sama seperti gugatan Pembatalan Kenaikan Iuran BPJS oleh Mahkamah Agung, Mahkamah Agung Membatalkan tp yang terjadi Iuran Tetap Naik...Aneh nih Negara",2021-11-26T22:28:52Z,3,1
Angga Candra,Memang negara ini aneh,2021-11-29T17:21:35Z,0,
Ahmad Zainul,"Owi gak puas ingin selalu dipuja dan dipuji,, walaupu.....n.......🤣🤣🤣🤣🤣🤣",2021-11-26T20:53:40Z,0,0
Marjuki Said,"Kompak kaya""pemerintah sama wakil rakyat itu musuh masrakat",2021-11-26T19:15:18Z,0,0
Suhandayana Day,"akal sehat siapakah yang bisa menerima? Sekarang UUCK dalam masa wajib revisi (maksimal 2 tahun saja). Namun, undang-undang yang cacat konstitusional itu tetap diberlakukan mendasari peraturan turunan yang juga sudah terlanjur diterbitkan. Dampak yang akan terjadi selama 2 tahun ke depan yakni hasil pelaksanaan peraturan tersebut jadi rancu dan ambigu. Jika kelak terbukti berdampak merugikan rakyat dan negara, maka siapa / pihak manakah yang wajib mengganti kerugian akibat isi peraturan perundang-undangan yang salah / cacat?",2021-11-26T18:51:33Z,3,0
jurkam digital,Bobrok...!!!,2021-11-26T18:04:45Z,0,0
Murhasan Sazali12,"Uu omni bus law ,harusnya batal total, uu omni bus law masih tetap jalan semasa rezim sekarang, klau rezim sdh ganti, maka uu omni bus law tdk berlaku lgi, karena rezim sdh betahir, itu maksud keputusan MK
 Jadi mk melindungi rezim sekarang untuk berlaku tdk adil",2021-11-26T17:24:26Z,1,1
Agus Fauji,Woow,2021-11-26T18:30:05Z,0,
Murhasan Sazali12,MK sdh sulit dipercaya lagi,2021-11-26T17:14:15Z,0,0
Murhasan Sazali12,"Harusnya omni bus law dibatalkan total, setelah diperbaiki baru di ajukan dan sidangkan lgi, klau sdh benar baru di sah kan",2021-11-26T17:13:06Z,4,0
Murhasan Sazali12,"Sudah jelas sekali MK tidak tegas, ketidak adilan itu tetap berlanjut, sampai 2 tahun ke depan, tetap saja tidak dibatalkan semasa rezim skrg",2021-11-26T17:10:04Z,0,0
