Name,Comment,Time,Likes,Reply Count
Rakha Atha,"Bingung...
Kenapa ngomongnya baru sekarang... kenapa kemarin waktu ada demo diam aja...
TELAT... SETELAH DISANA SINI ADA KERUSUHAN BARU NGOMONG.",2020-10-10T00:46:47Z,0,0
Buyung Hayyin4,Mbok ojo gowo teks terus pak....😂,2020-10-10T00:46:38Z,0,0
Fikri Za,"HOAX
Adalah cara pertahanan & penyerangan rezim",2020-10-10T00:46:19Z,0,1
B&K Foundation,"Bisane ngomong hoax, anda jgn asal komen",2020-10-10T01:59:04Z,0,
Syamsuddin Bin hanafi,Negara udah hancur baru muncul inilah sosok pemingpin yg ikut telunjuk asing dan partai,2020-10-10T00:46:15Z,0,0
Eka lailatul Maghfiroh,"Silahkan dilihat, dipahami dan dihayati agar kita tidak mudah termakan berita hoax.. 
Hanya hoax yg bisa memperkeruh kondisi bangsa.. 
Jadi, yuk rasional dan digunakan akal nya agar bisa membedakan mana yg benar dan salah, serta tidak mudah termakan hoax yg beredar karena ulah pihak"" tertentu yang berkepentingan.. 😊",2020-10-10T00:46:06Z,0,0
Kumpulan Kartun,"Hati hati takutnya bohong , ingat yg udh udh , INGAT",2020-10-10T00:45:55Z,0,0
Sri Wahyuni,Opo iyo to pak.....,2020-10-10T00:45:44Z,0,0
Dora Azzahraf,"Impostornya pinter ya, nyebar hoax sembunyi tangan",2020-10-10T00:45:41Z,0,0
#TOMNOAH,"*INDONESIA MAJU*
mari kita berdoa sama² untuk bangsa ini",2020-10-10T00:45:38Z,200,11
Bisnis Saham,Preeeettt,2020-10-10T04:04:16Z,0,
Fery Jaya,Maju anaknya maju mantunya..... Mantap semangat pak 😃😃😃😃,2020-10-10T04:02:19Z,2,
Bapung Gendut,@Samiyati Rahma memang kamu bsa jadi pemimpin?,2020-10-10T03:50:18Z,0,
Samiyati Rahma,Gimana mau maju kalau presidennya ga bisa ngurus negara,2020-10-10T03:45:58Z,1,
Telaso Gameplay,@Nita Sofia bener wkwk bukan nya fokus ibadah malah jadi penggemar Korea 🏃,2020-10-10T02:51:25Z,1,
Arief Rachman,Maju masuk jurang,2020-10-10T02:44:06Z,0,
Nita Sofia,@PUTRA MUSAFIR ya saya sedih melihat Indonesia nggak semakin pintar tapi sebagian malah jadi bodoh dan sempit pikirannya 😒,2020-10-10T02:23:01Z,2,
PUTRA MUSAFIR,"INDONESIA  BUKAN  MAJU
TAPI  INDONESIA  MUNDUR",2020-10-10T01:56:05Z,1,
Tata Lika,Bismillahi..  Salam damai saudaraku..  Aku suka orang yang berfikir positif seperti ini..  Tidak mudah terpancing isu.. Semoga hidup kita diberi kemudahan dunia akhirat..  Aamiin..,2020-10-10T01:37:37Z,4,
RAGNAROK,yupp aamiin gan ~,2020-10-10T01:29:56Z,0,
Rnsptri _,"Knpa di sahkan ketika di masa kaya gni sih pak ?di masa kaya gni jangan kan buat makan .sekedar jalan2 di luar rmah tnpa masker saja kami kwalahan .tidak heran klo bnyak yg kemakan hoax krna wktu pengesahannya saja di malam hari,sudah gtu di saat2 sesusah ini.",2020-10-10T00:45:33Z,0,0
Tresno Joyo,Akal2an aja ini mah biar demonya brenti....tetep ja rakyat indonesia bnyak yg nganggur...,2020-10-10T00:45:33Z,0,0
Agus Wibowo,"Pengangguran meningkat, sulit cari kerja nyalahin Pemerintah. 

Giliran dibuatin UU oleh Pemerintah yang bertujuan untuk penciptaan lapangan kerja malah ditolak !

Kan TOLOL !
😎",2020-10-10T00:45:25Z,0,0
Zul Karnaen chanel,"Di dewan banyak penghianat rakyat,jadi untuk percaya aja susah.....sekali keborokan mu terlihat,pasti rakyat sudah no respon",2020-10-10T00:45:06Z,0,0
andek suwit,Permudah karyawan kontrak seumur hidup...Permudah PHK sepihak dari perusahaan,2020-10-10T00:44:23Z,0,0
Ipat Najwa,Negri tercinta ku termkn hoaxxxxx untk  orang sebnyak itu...,2020-10-10T00:44:19Z,0,0
Yudianto Jovovich,"Sumpah gw nyesal milih loh pak yg lbh pro ke pengusaha dan investor dr pada rakyat sendiri. Tenyata loh bermuka dua. Didepan kek sok rakyat tapi apa loh blkng hncurin rakyat... Kalo kayak ni mending pisah smua aja Indonesia.  Bangun"" sndiri negara 😭",2020-10-10T00:44:17Z,0,0
Ary Victor Antonite,orang itu sudah gak percaya DPR jadi gak peduli sama yg di bicarakan..,2020-10-10T00:44:04Z,0,0
Agus Wibowo,"SAYA MENGUCAPKAN SELAMAT KEPADA BURUH YANG AKHIRNYA DIPECAT KARENA IKUT DEMO KEMARIN.
🤓🙏🙏🙏
SAYA DENGAR BEBERAPA PERUSAHAAN SUDAH MENGELUARKAN SURAT PHK.
MAMPOOOOSSS .... !!!
😁😁😁",2020-10-10T00:44:00Z,0,1
muhammad yessy abdullah,Tunggu giliran anda yg bangkrut bro..  Gw doain sehat selalu panjang umur ya. Amin,2020-10-10T03:49:22Z,0,
Kasmiati Kasmiati,Semoga orang2yg suka termakan HOAK cepat mendapat hidyah,2020-10-10T00:43:56Z,5,3
Basuki Sri K,"Pidato yg panjang lebar .keliatannya sangat pro rakyat tapi dr pengesahannya aja udah umpet2an kl  mmg pro rakyat knp mesti pakai umpet2an latakanlah isinya sebagian besar benar ,apakah pemerintah dpt menjamin pelaksanaannya/pralteknya slm ini yg saya tau pratek lapangan blh dibilang jauh panggang dr api makanya rakyat mrh",2020-10-10T03:48:06Z,0,
Dika Dika,@Nanda Atria emg lo udah baca? Coba sebutkan apa saja yg buat kamu bilang masyarakat kemakan hoax?,2020-10-10T01:29:13Z,0,
Nanda Atria,"Sungguh prihatin kemampuan literasi membaca masyarakat kita cenderung kurang/malas membaca, akhirnya mudah terperosok pada berita bohong.. Di luar negeri yg di demo bukan undang-undangnya.. melainkan para aparat pemerintahan yg melanggar/mengkhianati undang-undang.. barulah mereka pada demo dan tidak sampai merusak fasilitas publik, karena mereka sadar kalau sampai dirusak anggaran pasti keluar lagi untuk perbaikan, alamat deh jadi bancaan tikus-tikus birokrat.",2020-10-10T00:48:52Z,1,
atho ullah,Leeeeeh........,2020-10-10T00:43:42Z,0,0
Raden Kirso,pidatonya bisa di pertanggung jawabkan ga pak oowi..jangan2 hoak,2020-10-10T00:43:24Z,0,0
Hafid David,itu janjinya tidak di tepati malahan membohongi masarakat Indonesia yang sengsara,2020-10-10T00:43:11Z,0,0
Esjr21,"Hayo lohh yg katanya Point yg meresahkan Buruh, ternyata di tegaskan itu tidak Benar..hayoo lohhhhhhh?.",2020-10-10T00:42:35Z,0,0
LUKMAN Giran,Apa bedanya Omnibus sama metromini bus???,2020-10-10T00:42:29Z,0,0
akimprung124,"Angel wes angel,angel temen tuturanmu...wes wes ora masuk blas",2020-10-10T00:42:29Z,0,0
Dinda Sutiana,"buat pra pendemo
Trs yng kalian demo itu apa?
Kalian menuntut apa?
Makanya baca dulu uu nya,
Bru denger omongn dari orng  udh sibuk,
Udah ngerusak udh bikin onar sok jd pahlawan,
Nyatanya hak2 buruh semua ada gada yng berubah",2020-10-10T00:42:26Z,0,1
Eko Kepahiang,Di demo dulu baru muncul,2020-10-10T00:59:24Z,0,
Okto Mau,"Katanya di seluruh daerah tapi mana, seharusnya di telusuri biar jelas ko rayat banyak yang mengeluh terus pak(?)",2020-10-10T00:42:20Z,0,0
M.khoza Arif billah,Hahahaha,2020-10-10T00:42:00Z,0,0
Hafal Kali,"Intinya jangan mudah di provokasi oleh siapapun,kalau tidak setuju gugat ke MK gitu aja kok repot
Buat apa emosi,
dengan tenang juga kita bisa ngambil keputusan.",2020-10-10T00:41:49Z,0,0
Yayuk Agustiani,kalau niatnya baik kenapa gak dijelasin dari awal/ diumpetin dan disahkan malam hari. biasanya barang busuk ditutup rapat tapi baunya tercium juga.,2020-10-10T00:41:39Z,0,0
Abdi Persada,"Terlihat membaca teks, justru substansi yg kurang di pahami,",2020-10-10T00:41:36Z,1,1
RBS,"Mendaftar kerja, tanpa orang dalam susah pak. 
Ijazahku ra kanggo",2020-10-10T00:41:33Z,1,1
Ilyas Syams Sentosa,Rejeki rejekian mas 😂,2020-10-10T02:41:00Z,0,
Nur Khodijah,"Bikin RUU.. Orng yg korupsi ajja pak dlu 
 Byk yg setuju.. Orng korupsi dan hukuman ny..  Dan harta ny di sita. Untuk ke adilan sosial bagi seluruh rakyat Indonesia. Kaya ny ga terjadi huru hara di mna2.",2020-10-10T00:40:54Z,0,0
Dwi Fajar Dandy Saputra,"Harusnya kalo mau ngasi penjelasan tuh sebelum didemo, biar kondusif duluan gada demo demo, kalo pendemo terpancing hoax, hharusnya diluruskan jauh jauh hari, ini kan ruu udh lama, harusnya ada sosialisasi kalau memang seperti yg dijelaskan di video",2020-10-10T00:40:44Z,0,0
Priyadi Adi,Bagaimana perkembangan itiknya boz,2020-10-10T00:40:15Z,0,0
lingga al kautsar,"kenapa gak di jelasin point per point aja pak biar jelas jebakan nya, emang anggota dpr sibuk bgt apa gak bs ngelakuin hal tersebut. udah persetujuan ngebut penjelasan ke masyarakat juga kurang, giliran di samperin ke dpr buat di tanya penjelasan malah ngumpet, minta di jagain lagi sama aparat. 
yaelah naik pesawat gih rame2 trus kecelakaan demi 260jt+ warga indonesia",2020-10-10T00:40:05Z,8,4
Fatur 1,Baca sendiri udah ada di internet jangan malas,2020-10-10T02:45:39Z,0,
Achmad Jefri,Bukannya point2nya udah dijelasin para menteri ya kemarin di beberapa stasiun tv,2020-10-10T01:49:50Z,1,
Hari Purba,Nie RUU udah lama bro pembahasannya bahkan dah bertahun. Klau nggak segera disahkan malah jdi tambah runyam,2020-10-10T01:33:28Z,0,
Rudi Hartono,Penggal aja itu kepala nya..,2020-10-10T01:32:31Z,0,
paksi jawa,Puluhan ribu orang dari berbagai daerah dianggap bodoh atau memang sedang melakukan pembodohan massal,2020-10-10T00:40:04Z,0,0
Ridho Amanah,Jioooos anda menggadaikan negaramu pada cukong cino. Selamat menikmati pasti akan ada karmanya hae pemimpin zolim.,2020-10-10T00:40:02Z,0,0
Kumoro Kumoro,"Awas...
 Allah melihat malaikat mencatat lhooo pak... Teori kadang tidak sesuai praktek nyaa lhooo",2020-10-10T00:39:56Z,5,0
SedapMalam44,"Mboh lah pak, suka suka sampeyan.. Wes males dengernya...",2020-10-10T00:39:44Z,0,0
Okto Mau,Dan mana jaminan sosial orang banyak yang mengeluh,2020-10-10T00:39:40Z,0,0
Raden Kirso,hoak,2020-10-10T00:39:38Z,0,0
Lu cy,"Klok pemimpin sudah tidak di percaya rakyat.. ya sudah 
mundurr. Ini kata Mahfud MD",2020-10-10T00:39:32Z,0,1
Samsul Muntohar,Betul,2020-10-10T01:03:10Z,0,
Pricess EL,Mungkin yang koruptor bikin berita hoax biar UU di ubah. Karena celah untuk korup sangat kecil.,2020-10-10T00:39:28Z,0,0
Aldy Arvian,Dulu waktu kampanye bapak bilang rindu di demo.... tapi kenyataan nya ????,2020-10-10T00:39:26Z,0,0
kadir jufrie,Sangat jelas,2020-10-10T00:39:11Z,0,0
Endyanto Prabowo,Gua udah males dengernya......gak percaya,2020-10-10T00:39:02Z,0,0
Poncowolo Bambang,"Kspi,... Pks.. Demokrat,... Terkapaaaar...",2020-10-10T00:39:00Z,0,0
henzaghi,Semoga bisa menjelaskan ..,2020-10-10T00:38:45Z,0,0
R2 Channel,"Sistem Regulasinya dipermudah Pak!!!...oke,tp yg memberikan regulasinya tolong diawasi secara ketat karena masih aja banyak oknum yg biasa memanfaatkan dengan negatif kebijakan ini...",2020-10-10T00:38:29Z,0,0
Okto Mau,"Pertanyaannya dari kami rakyat kenapa yang di latakan pemerintah selalu fakta dan kalo kami rakyat selalu hoax jadinya(?)
Padahal setelah pemerintah mengatakannya sehabis itu tidak selalu sesuai dengen yang pemerintah katakan ini. Seharusnya pemerintalah yang hoax",2020-10-10T00:38:14Z,0,0
Pebri Yatna,Ini tidak benar. Initidakbener. Wkwkwkwbidatobapak yggbener. Bapak  sudah baca belum.  Cek lagi dech baru ngomong,2020-10-10T00:38:13Z,0,0
Shela Chila19,Bila itu baik bagi kami masyarakat kecil... Kenapa pada saat ad masukan sebelum keputusan kenapa d matikan mic ny... Bohong pak bohong... Kami semakin tertekan..,2020-10-10T00:37:59Z,0,0
Ali Baba,Alah PERCUMA..pas ada demo kemana kamu pak..sudah jgn percaya kok baru muncul..intinya rakyat sudah tidak percaya..revolusi,2020-10-10T00:37:57Z,0,0
Muhammad Aswar,Maaf sy tdk mau dengar pak..,2020-10-10T00:36:57Z,0,0
vaid hula,Yang demo ikut alur hoax dari sosmed bodoh,2020-10-10T00:36:53Z,0,0
Ali Baba,Bner gk nih tar bo ong lagi,2020-10-10T00:36:45Z,0,0
nanang junaeli,"Sing do rukun ya lur... Karena setiap manusia kelak akan mempertanggungjawabkan perbuatannya masing-masing, didunia maupun diakhirat.. 🙏🙏",2020-10-10T00:36:42Z,0,0
Zaipiel-loco CR7,"Udah demo . Baru d jelasen . ....
Jelasin juga belum tentu benar",2020-10-10T00:36:37Z,4,0
Wafi Abdul,"Indonesia ini sudah bnyak yang pintar....
Tapi yang berilmu masih biaa dihitung jari...😎",2020-10-10T00:36:21Z,113,26
Jhus Pamelleri91,Negara yg tidak ada yg di takuti tidak akan pernah maju/sukses,2020-11-05T14:20:07Z,0,
Utomo Sugiharto,"Orang pintar itu banyak,, tapi orang jujur itu sedikit",2020-10-12T12:23:24Z,0,
Riris Zahroh,@Irvan Susanto betul juga bos terimakasih sudah mengkoreksi. Mantabbb,2020-10-12T02:16:12Z,0,
Iwaan King,@Jhus Pamelleri91 aah... yng beneeerr,2020-10-12T00:44:50Z,0,
Irvan Susanto,"Salah lu bos perumpamaan nya , seharusnya yg berilmu di Indonesia byk , tapi yg jujur itu sulit",2020-10-11T19:50:50Z,0,
Riris Zahroh,"Pinter2 tpi gak jadi pemimimpin?susah klo ngomong harus lewat demo, paling banter perwakilan ngomong aja di detik.kin. contoh lah organisai/bem itu klo ngomong pas ngewakilim kasih waktu+dapet pendamping  polisi. Serasa kek klarifikasi teroris padahal mengaspirasi suara rakyat dinegri sendiri.",2020-10-11T18:10:14Z,1,
DEDI SK,@Gisella Khaira Labibbah opo iyoo,2020-10-11T16:58:07Z,0,
mirna ramadhani,Lebih tepatnya orang yang jujur dan adil itu udah punah,2020-10-11T14:55:27Z,0,
Gisella Khaira Labibbah,@Cocomo Man klo semua orang bisa jujur dalam hal apapun pastinya tidak ada orang yg akan membodohi.,2020-10-11T13:44:20Z,0,
Cocomo Man,@Gisella Khaira Labibbah jujur dan berilmu. Percuma jujur kalo mudah dibodohi,2020-10-11T13:40:40Z,0,
Gisella Khaira Labibbah,"Berilmu belum tentu ber adab boss.
Yg di butuhkan negara sekarang ini orang orang jujur.",2020-10-11T13:18:02Z,0,
Cocomo Man,Ya pinter itu grgr berilmu tot,2020-10-11T13:01:38Z,0,
Irfan Ahmad. N,Apalagi yang jujur dan gak korupsi sangat bisa dihitung.. 😁,2020-10-11T12:08:13Z,0,
Aku dan kamu,"Yg berilmu banyak,yang pintar jangan di tanya,,tapi yang bener..you know lahh..😂😂",2020-10-10T03:48:41Z,0,
Suhari 18,@Jhus Pamelleri91 lebih pinter opo keminter?,2020-10-10T03:46:14Z,0,
Jhus Pamelleri91,Rakyat lebih berpendidikan dan lebih pintat daripda pemerintahan sekarang,2020-10-10T03:22:20Z,1,
Ratih Astriana,@admin toko berilmu tinggi blm tentu pinter ..g pinter blm tentu bodo ..,2020-10-10T03:06:49Z,0,
Azazil,elu gak ngerti bahasa indonesia njing? dasar iQ tingkat TK paud,2020-10-10T02:48:55Z,0,
admin toko,"Yo wiss.. Yuk dihitung pake jari.. Siapa sajakah yang berilmu itu? 
1.
2.
.. 
10.",2020-10-10T02:47:36Z,0,
Faiz Anshari,@Dy Present ga ngerti pengkiyasan lu ya?,2020-10-10T02:35:01Z,0,
Farhan Arfan,"Wiihh, jari lu ada berapa emang?? Sok bijak",2020-10-10T02:34:14Z,0,
irfan irawan,Betul saking pintarnya jadi pd keminter plus keblinger,2020-10-10T02:28:26Z,1,
Dy Present,Coba lu itung yg berilmu pake jari lu,2020-10-10T02:20:28Z,1,
ikhwal 31,"Ujung""nya. Tka banyak yg kerja nanti-.-",2020-10-10T00:36:06Z,0,0
bayugeni,"Saya banga dengan bapak ...👍 , beda dengan pemimpin negara india.. katanya rindu di demo ,saat di demo dia mlarikan diri",2020-10-10T00:35:53Z,0,0
Aurelio Lio,Daerah saya aman aman saja karna hampir semua masyarakat udah tau soal ini,2020-10-10T00:35:36Z,0,0
Wanta cenel,"Bicaranya enak di dengar.  Tapi.?









1. Aakah sda sesuai data,? 
2. Merdu suaranya tp tdk pas pada kenyataan
3. Kebijaknan di mulut. Pelaksanaannya di sifat aslinya.",2020-10-10T00:35:33Z,31,21
atira rohana,"@Amalia Ratih haha bener lah ,orang berpendapat malah di sangkut pautin politik wkwkw mba nya nih yang baper saking love love nya sama bapak Anis yang terhormat wkwk",2020-10-10T04:53:01Z,0,
Amalia Ratih,"@atira rohana  benar niiih gak ada sangkut pautnya sama politik..?😂
Ketawa dulu ah..",2020-10-10T04:34:42Z,1,
atira rohana,"Saya bukan ngomongin polilik ko saya hanya menyamakan aja ,saya ga dukung a atau b ,mungkin anda nya aja kali yang baper yah jadi mikir nya saya dukung si b wkwkw",2020-10-10T04:18:37Z,0,
Amalia Ratih,"@atira rohana junjunganmu kemarin waktu didemo kemana..?🙄
Padahal waktu itu dia bilangnya kangen didemo lho....tapi  setiap didemo koq kabur dan menghindar gak berani menghadapi Mahasiswa untuk mendengarkan aspirasi mereka..kenapa bisa begitu ya seorang Pemimpin..? setelah demo bubar baru deh muncul...hadeuh..😂😂😂",2020-10-10T03:30:49Z,3,
MBOH,"@BIrwan Sea ini nih ciri ciri manusia gak berpendidikan, pasti orang yang gampang kena hoax ini wkwkwk dari komenannya aja udah kelihatan",2020-10-10T02:55:43Z,0,
atira rohana,"Kaya Anis banget ngomong nya Alus ,do rumah 0% mana sampe sekarang gaada",2020-10-10T02:22:20Z,0,
Bang Joe,"@BIrwan Sea 
Ada datanya...?",2020-10-10T01:56:09Z,0,
BIrwan Sea,"@Bang Joe tu fakta!!  Bukan rasis! Dungu loe!  Ini bukti, dana influencer bisa membutakan mata hati!!!",2020-10-10T01:52:16Z,1,
Aryo Dani,Kalo lelet mending diem dulu,2020-10-10T01:47:52Z,0,
Bang Joe,@BIrwan Sea jgn rasis..,2020-10-10T01:44:26Z,0,
Amalia Ratih,Demo bubar ..eh dia muncull 😂,2020-10-10T01:40:04Z,3,
Samsung J4plus,Mudah mudahan omonganya sesuai dengan kenyataanya tidak seperti janji pemilu manis diucapkan tapi tidak begitu buktinya,2020-10-10T01:33:24Z,3,
Hotmaida Situmorang,"Lah kamu jgn hanya komen ajh.emng enak komen2mulu ajh..gak tau apa2 tapi komen...pikir2 dulu..
Berdoa ajh biar kedeoan nya lebih baik",2020-10-10T01:27:26Z,1,
Victorian,"emang udah baca UU nya? jgn cuma ngebacot kalo gak ngerti apa2, pelajari dulu sono",2020-10-10T01:25:14Z,5,
indie folk music,"Dan kau sudah pasti tak paham sama sekali uu itu,kau cuma asbun",2020-10-10T01:19:47Z,4,
NarutoGroup 14,"Ngetik koment aja masih nub ,lebih baik diam dan nyimak",2020-10-10T01:06:49Z,11,
Bang Joe,"Tunggu aja implementasi UU ini ya bro,semoga panjang umur..",2020-10-10T01:00:00Z,5,
Shela Chila19,Jgn percaya lagi... Sudah terlalu banyak bpk menjaji kan manis tp kami rasakan sangat2 lh pahit...ini hanyalah membuat keuntungan bagi para pengusaha besar....,2020-10-10T00:35:02Z,0,1
Aurelio Lio,"Xixixixi lu gk pernah ngerasain jadi pengusaha xixixixi,😂😂😂🤣🤣🤣🤣🤣",2020-10-10T00:36:41Z,0,
Raden mahesa,Lucu ny negriku lucu ny pemerintah ku lucu ny pemimpin ku INILAH INDONESIA KU NEGRI NY PARA PELAWAK,2020-10-10T00:35:02Z,0,0
miska imo,Apa kabar corona ya ?,2020-10-10T00:34:52Z,0,0
Didi Didi,Pidato so iyeh    sekarang  a  besok b  besok c    ngepreng  mulu   yg dudu dulu   ada buktinya ya ga,2020-10-10T00:34:46Z,0,0
Ramadhan Mustafaa,"Anjirr, bokehnya mantappppp. Pake lensa apa ini",2020-10-10T00:33:40Z,0,0
Intan dewi,"Apa ini hoax ? Klo hoax coba srh ketua dpr/anggota dpr yg ngomong ke media klo semua hoax,,ayo donk kan die die yg bikin kacau,, ga ada kan muke2 org dpr nonggol ksi berita ,, gmna rakyat mau percaya toh!!! 
Udh cape rakyat dikibulin mlu ah, 
Miris sedih",2020-10-10T00:33:27Z,31,32
Ratih Astriana,@arya mahardika kemakamah agung...,2020-10-12T08:31:20Z,0,
arya mahardika,@Galuh Fathullah999 woyy kmne lu,2020-10-12T01:45:19Z,0,
arya mahardika,"@Galuh Fathullah999 situ sebenernya tau nggk undang2nya, coba sini sebutin yg merugikan yang manaa gua tunggu sini",2020-10-10T19:02:38Z,0,
arya mahardika,"@Galuh Fathullah999 63 kali pertemuan dihadiri serikat buruh indonesia, ente dateng kaga? Wkwk, kalo dri undang2  tsb buruh dirugikan silahkan  ke jalur MA para serikat buruh. Segampang itu bro, dan komunitas serikat ga cuma punya ente bro, yg lain banyak. Coba deh pikir baik. Mahasiswa yg turun itu siapa aja, mana ketua bem UI mana ketua bem UGM mereka juga sudah belajar dri hoax RUU kuhp yg aslinya tidak sesua dengan yg di sampaikan para ketua Bem",2020-10-10T19:00:44Z,0,
owl pamungkas,"@Galuh Fathullah999 gua kan bertanya , dimana letak pencemaran nama baik nya ? Kecuali kalau lu merasa dan baper 😂",2020-10-10T06:21:32Z,0,
Galuh Fathullah999,"@Ratih Astriana ada kartu anggota nd dari serikat buruh mana ,, hati"" kalo bicara ,, intinya mau aju banding di mk biar gada oknum adu domba",2020-10-10T06:17:28Z,0,
Galuh Fathullah999,"@owl pamungkas pencemaran nama baik ,, hati2 kalo bicara",2020-10-10T06:13:51Z,0,
andy setyadi,"trus ampe puluan juta orang itu bodoh semua apa,ape kemakan hoak...ada-ada aja dech",2020-10-10T03:10:20Z,0,
Ratih Astriana,@Hans Christian Ferdinand dia caper,2020-10-10T02:57:50Z,0,
Ratih Astriana,@Galuh Fathullah999 q juga buruh ...bro tp q baca uu yg beredar masa iya terlalu bertolak belakang ...g mungkin ..tgl8 ada seruan turun kejln ... q juga merasa jd buruh,2020-10-10T02:56:36Z,0,
Hans Christian Ferdinand,Yang bikin kacau itu Demokrat dan PKS,2020-10-10T02:54:35Z,0,
owl pamungkas,@Galuh Fathullah999 dibayar berapa bro ?,2020-10-10T02:38:41Z,0,
Galuh Fathullah999,"@Victorian logika pengesahan R uu dikerjakan tergesa2 alias kejar tayang,,untuk kepentingan siapa?? Pikir pake akal sehat lo",2020-10-10T02:14:32Z,0,
Galuh Fathullah999,"@ইই ͜͡ ω ι я α ͜͡ ইই otak pikiran nya sempit ,, pikirkan R UU cipta kerja buat ank cucu lo kedepannya,salam serikat fspmi",2020-10-10T02:12:22Z,0,
Galuh Fathullah999,@arya mahardika mana ada klarifikasi anggota dpr jelasin untung ruginya R UU CIPTA KERJA,2020-10-10T02:10:21Z,0,
Galuh Fathullah999,@Ratih Astriana lo ngomong begitu ga pernah gabung serikat buruh,2020-10-10T02:08:38Z,0,
Galuh Fathullah999,"@arya mahardika gua sebagai serikat buruh tidak terhasut hoax dan provikasi ,,jam 5 sore buruh sudah membubarkan diri,, sesuai intruksi kepala serikat said ikbal",2020-10-10T02:07:45Z,0,
ইই ͜͡ ω ι я α ͜͡ ইই,"@Galuh Fathullah999 Ruginya utk buruh itu,,,kalau gk krja gk dpt gaji,,,
Krna kalau rajin bekerja gk ad yg nma.a rugi,,,",2020-10-10T02:06:08Z,2,
arya mahardika,@Galuh Fathullah999 capekkkkkk capeekkkk 🤣,2020-10-10T02:02:37Z,0,
Broto 1234,"Kalau capek ya istirahat.
Kalau lapar y makan,
Kakau ngantuk y tidur.
Gitu aja kok repot😂😂😂😂",2020-10-10T02:00:38Z,1,
Ratih Astriana,Ni orang yg gampang kemakan hoak dan senangnya ngrudak ngruduk ..,2020-10-10T01:55:44Z,1,
Galuh Fathullah999,"@arya mahardika uu lebih menguntungkan pengusaha ,, ntar kalo udah berjalan uunya baru berasa ruginya buat kaum buruh",2020-10-10T01:49:45Z,0,
Noviyan Yogyantoro,Otak lu gak kebalik ? Yg blow up ke media siapa? Seharusnya lu tanya dong ke mereka,2020-10-10T01:46:31Z,0,
Prestige Shrul,@Zahruddin Nurfi sudah terus kenapa?,2020-10-10T01:44:30Z,0,
Zahruddin Nurfi,Apa anda sudah membaca RUU nya sehingga anda mengatakan begitu?,2020-10-10T01:39:41Z,0,
Victorian,"makanya pelajari dulu UU nya, jangan mau dikibulin hoax...capek sendiri kan??",2020-10-10T01:27:44Z,3,
arya mahardika,Di baca undang2nya bro,2020-10-10T01:21:42Z,2,
Galuh Fathullah999,"@Wendy Ananda jelasin point2 di publik untung ruginya buat masyarakat ,, jangan untung doang di jelasin ke publik",2020-10-10T01:17:28Z,0,
owl pamungkas,"@Bang Joe dimana mana ada lu , ini bukan prank bro ?",2020-10-10T01:16:19Z,0,
Bang Joe,Jangan ASBUN,2020-10-10T00:59:09Z,1,
Wendy Ananda,Pelajari dulu sistem pembuatan uu nya,2020-10-10T00:44:55Z,2,
Wendy Ananda,Belajar dulu gih ngomong masih belepotan,2020-10-10T00:43:57Z,5,
paksi jawa,"Tujuannya membuka lapangan kerja tapi Karena UU ini sudah banyak pekerja yang di phk...intinya UU ini lebih menguntungkan pengusaha, tidak ada keberpihakan pada buruh, buruh tidak mempunyai nilai tawar sehingga rentan phk",2020-10-10T00:33:22Z,0,0
Agust,Buka Lapangan Kerja  ya Allhamdulillah kalau merata yang kerja. Tapi kalau dibolehin TKA masuk dan bkerja sama dengan perusahaan besar diindonesia lambat laun pasti masryarakt indonesia kemungkinan bisa jadi budak  dilahan sendiri.,2020-10-10T00:33:07Z,0,1
Maya R Permana,trus bagaimna dgn WNI yg bkrja di negara asing .bos q ?,2020-10-10T00:40:11Z,0,
dhika jono,Ndak papa gajian per jam asalakan perjame 100 k,2020-10-10T00:33:06Z,0,0
I,🙏🙏,2020-10-10T00:32:53Z,1,0
Aris Hardianto,Coba kalau tidak di demo. Mungkin tidak akan ada yg seperti ini.,2020-10-10T00:32:43Z,0,0
D 1 D 1 K,Rungokno iku bapakku ngomong,2020-10-10T00:32:37Z,0,0
Rida Nurlela,"Sudah lah mundur saja dari jabatan pak, Karena semua sudah terlalu sakit ketika anda menjabat.
Semoga Indonesia ku cepat pulih dari pertumpahan darah ini😭",2020-10-10T00:32:21Z,2,0
Rudi Hartono,Di desa saya pak bnyak prusaha an tambang pasir masuk sedangkan desa kmu di pinggir laut saya kwatir akan menimbulkan dampak lingkungan khususnya banjir..,2020-10-10T00:31:57Z,0,0
Leni Marliana,Untuk kaum demo silkn dengerin,2020-10-10T00:31:52Z,0,0
Y frn,Pemerintah baik rakyat yang demo jahat,2020-10-10T00:31:32Z,0,0
NABIL NABIL,IKUT ARUS SAJA....,2020-10-10T00:31:31Z,0,0
Wahyu Setiaji,Saya kecewaaaaaa...,2020-10-10T00:31:31Z,0,0
Dadan Ismail,PRANK,2020-10-10T00:31:28Z,0,0
A An,Terlambat pak coba dijelasin sebelum demo,2020-10-10T00:31:25Z,0,0
ZozoRazky,Viralin Donk Wajib Ini !!!!,2020-10-10T00:31:07Z,1,1
ZozoRazky,VIRAL HARUS TRENDING NO 1,2020-10-10T00:31:29Z,1,
Ira Wati,Kami menunggu bpk  memberi  pembelaan untuk kami rakyat kecil ...tapi ternyata tidak,2020-10-10T00:29:56Z,0,0
